age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital,hours-per-week,region,income
25-30,Private,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,40.0,United-States,1
41-50,Self-emp-not-inc,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,50.0,United-States,0
25-30,Self-emp-not-inc,10.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,50.0,United-States,0
71+,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,40.0,United-States,0
51-60,Private,9.0,Widowed,Adm-clerical,Unmarried,Black,Female,0.0,38.0,United-States,0
25-30,Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,50.0,United-States,1
51-60,Federal-gov,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,7688.0,40.0,United-States,1
41-50,Private,4.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,-1651.0,40.0,East Asia,0
31-40,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
51-60,Private,9.0,Divorced,Sales,Not-in-family,White,Male,2202.0,40.0,United-States,0
41-50,State-gov,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,45.0,United-States,1
25-30,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,55.0,United-States,1
41-50,Private,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,40.0,United-States,0
51-60,Self-emp-not-inc,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,35.0,United-States,0
18-24,Private,10.0,Never-married,Other-service,Own-child,White,Female,0.0,15.0,United-States,0
41-50,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,60.0,United-States,1
41-50,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-1887.0,40.0,United-States,1
51-60,Private,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,-1977.0,18.0,United-States,1
18-24,Private,13.0,Never-married,Priv-house-serv,Not-in-family,White,Female,0.0,40.0,West Europe,0
31-40,Private,5.0,Married-civ-spouse,Other-service,Husband,White,Male,3137.0,40.0,United-States,0
31-40,Private,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,60.0,United-States,0
31-40,Local-gov,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,40.0,United-States,0
41-50,Local-gov,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,70.0,United-States,1
61-70,Private,5.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,40.0,United-States,0
31-40,Private,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,50.0,United-States,1
18-24,Private,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,40.0,United-States,0
51-60,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,-1902.0,40.0,United-States,1
41-50,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,40.0,United-States,0
18-24,Private,11.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,40.0,United-States,0
31-40,Private,13.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,30.0,United-States,0
25-30,Self-emp-not-inc,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,80.0,United-States,0
18-24,Private,13.0,Never-married,Sales,Unmarried,White,Female,0.0,45.0,United-States,0
18-24,Private,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,30.0,United-States,0
31-40,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,60.0,United-States,1
31-40,Private,13.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,40.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
41-50,Local-gov,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,40.0,United-States,1
31-40,Private,14.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,20.0,United-States,0
18-24,Private,13.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,40.0,United-States,0
31-40,Private,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,40.0,United-States,0
25-30,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,40.0,United-States,0
41-50,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,40.0,United-States,1
61-70,Private,7.0,Widowed,Handlers-cleaners,Not-in-family,White,Female,0.0,30.0,United-States,0
41-50,Private,10.0,Married-civ-spouse,Adm-clerical,Wife,Other,Female,0.0,30.0,Mexico,1
18-24,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,43.0,United-States,1
25-30,Private,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,45.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,30.0,United-States,0
31-40,Local-gov,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,35.0,United-States,0
41-50,Self-emp-inc,9.0,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,0.0,40.0,United-States,0
31-40,Private,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,35.0,United-States,0
18-24,Private,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,18.0,United-States,0
31-40,Local-gov,7.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0.0,32.0,United-States,0
41-50,Private,10.0,Married-civ-spouse,Tech-support,Husband,Black,Male,3137.0,40.0,United-States,0
31-40,Private,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,40.0,United-States,0
31-40,Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,30.0,United-States,0
41-50,Private,9.0,Separated,Sales,Unmarried,White,Female,0.0,45.0,United-States,0
31-40,Local-gov,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
18-24,Private,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,40.0,United-States,0
0-17,Private,7.0,Never-married,Other-service,Own-child,White,Female,0.0,20.0,United-States,0
18-24,Private,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,40.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,1
51-60,Private,8.0,Widowed,Other-service,Unmarried,Black,Female,0.0,40.0,United-States,0
25-30,Private,13.0,Never-married,Sales,Own-child,White,Male,0.0,40.0,United-States,0
18-24,State-gov,12.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,40.0,United-States,0
25-30,Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,45.0,United-States,0
18-24,Private,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,45.0,South Europe,0
25-30,Private,9.0,Separated,Priv-house-serv,Unmarried,Black,Female,0.0,55.0,United-States,0
51-60,Private,14.0,Widowed,Exec-managerial,Own-child,White,Male,0.0,62.0,United-States,1
31-40,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,40.0,United-States,0
51-60,Self-emp-not-inc,10.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,40.0,South Europe,1
41-50,Private,13.0,Divorced,Prof-specialty,Not-in-family,Black,Female,0.0,40.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
25-30,Private,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,40.0,United-States,1
61-70,Private,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,40.0,United-States,0
41-50,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
31-40,Private,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
25-30,Private,9.0,Never-married,Handlers-cleaners,Own-child,Black,Female,99999.0,40.0,United-States,1
25-30,Local-gov,9.0,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0.0,35.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,6418.0,50.0,United-States,1
31-40,Private,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,40.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
41-50,Self-emp-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,45.0,United-States,1
0-17,Private,7.0,Never-married,Other-service,Own-child,White,Female,0.0,20.0,United-States,0
25-30,Private,9.0,Divorced,Tech-support,Unmarried,White,Female,0.0,40.0,United-States,0
25-30,Private,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,45.0,United-States,0
25-30,Private,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,40.0,United-States,1
71+,Private,3.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,40.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,1
25-30,Private,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,40.0,United-States,0
31-40,Federal-gov,10.0,Never-married,Craft-repair,Other-relative,White,Male,0.0,40.0,United-States,0
41-50,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,15024.0,50.0,United-States,1
51-60,Private,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,40.0,United-States,0
51-60,Local-gov,14.0,Widowed,Prof-specialty,Unmarried,White,Female,0.0,38.0,United-States,0
51-60,Private,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,40.0,United-States,0
31-40,Private,10.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,40.0,United-States,0
61-70,Private,4.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3456.0,44.0,Canada,0
41-50,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,50.0,South Europe,0
61-70,Federal-gov,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,40.0,United-States,0
31-40,Private,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,38.0,United-States,0
31-40,Private,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,40.0,United-States,1
41-50,Private,15.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
18-24,Local-gov,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,45.0,United-States,0
61-70,Federal-gov,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,40.0,United-States,0
41-50,Private,9.0,Never-married,Adm-clerical,Unmarried,White,Male,0.0,40.0,United-States,0
25-30,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,40.0,West Europe,0
31-40,Private,14.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,40.0,United-States,0
41-50,Federal-gov,13.0,Never-married,Adm-clerical,Unmarried,Black,Male,0.0,40.0,United-States,1
41-50,Private,4.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,40.0,Mexico,0
41-50,Private,13.0,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0.0,40.0,Southeast Asia,1
31-40,Local-gov,14.0,Divorced,Prof-specialty,Not-in-family,Black,Male,0.0,40.0,Middle America,0
41-50,Private,4.0,Divorced,Craft-repair,Not-in-family,White,Female,0.0,30.0,United-States,0
31-40,Private,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,40.0,United-States,0
41-50,Private,7.0,Separated,Tech-support,Unmarried,White,Female,0.0,40.0,Middle America,0
25-30,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,3674.0,30.0,United-States,0
31-40,Private,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,45.0,United-States,0
31-40,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,45.0,United-States,0
51-60,Self-emp-not-inc,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,30.0,United-States,0
18-24,Private,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,40.0,United-States,0
41-50,Local-gov,14.0,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0.0,50.0,United-States,1
51-60,Private,9.0,Divorced,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,0.0,35.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,1
18-24,Private,9.0,Never-married,Other-service,Own-child,Black,Female,0.0,40.0,United-States,0
41-50,State-gov,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,40.0,United-States,0
51-60,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,60.0,United-States,1
31-40,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,40.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,35.0,United-States,0
18-24,Private,12.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,40.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,1
31-40,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,40.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,40.0,Middle America,1
25-30,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
25-30,Private,10.0,Never-married,Other-service,Unmarried,White,Female,0.0,36.0,United-States,0
31-40,Private,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,40.0,United-States,0
41-50,Local-gov,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,72.0,United-States,1
18-24,Private,13.0,Never-married,Other-service,Own-child,White,Female,0.0,40.0,United-States,0
18-24,Private,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,24.0,United-States,0
31-40,Self-emp-not-inc,4.0,Never-married,Handlers-cleaners,Unmarried,Black,Male,0.0,10.0,United-States,0
25-30,Private,9.0,Never-married,Other-service,Unmarried,White,Female,0.0,40.0,Mexico,0
18-24,Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,50.0,United-States,0
41-50,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,40.0,United-States,1
31-40,Private,13.0,Divorced,Handlers-cleaners,Own-child,White,Male,0.0,40.0,United-States,0
61-70,Private,6.0,Widowed,Farming-fishing,Unmarried,White,Female,0.0,56.0,United-States,0
41-50,Federal-gov,9.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,40.0,United-States,0
25-30,Self-emp-not-inc,9.0,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,40.0,United-States,0
41-50,Private,10.0,Divorced,Handlers-cleaners,Own-child,White,Male,2176.0,40.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,40.0,United-States,0
25-30,Private,13.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,40.0,United-States,0
41-50,Private,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,40.0,United-States,0
41-50,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,50.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,48.0,United-States,0
51-60,State-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,50.0,United-States,1
31-40,Private,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,42.0,Canada,1
41-50,Private,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,40.0,United-States,0
61-70,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,1409.0,50.0,United-States,0
25-30,Private,16.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,40.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,84.0,United-States,0
25-30,Private,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,32.0,United-States,0
41-50,Local-gov,11.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,60.0,United-States,1
41-50,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
18-24,Private,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,40.0,United-States,0
51-60,Private,10.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,35.0,United-States,1
61-70,Self-emp-not-inc,9.0,Widowed,Farming-fishing,Unmarried,White,Male,0.0,60.0,United-States,0
41-50,Private,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,30.0,United-States,0
18-24,Private,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,40.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,40.0,United-States,1
18-24,Private,10.0,Never-married,Other-service,Own-child,White,Male,0.0,20.0,United-States,0
31-40,Private,9.0,Separated,Adm-clerical,Not-in-family,White,Female,0.0,38.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,40.0,United-States,0
25-30,Private,15.0,Never-married,Prof-specialty,Other-relative,White,Male,0.0,50.0,United-States,0
31-40,Local-gov,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,40.0,United-States,0
0-17,Private,7.0,Never-married,Other-service,Own-child,White,Female,0.0,5.0,United-States,0
31-40,Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,70.0,United-States,0
25-30,Private,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,45.0,United-States,0
41-50,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,40.0,United-States,0
25-30,Private,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,15.0,United-States,0
0-17,Private,7.0,Never-married,Craft-repair,Own-child,White,Male,0.0,17.0,United-States,0
41-50,Self-emp-not-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,55.0,United-States,1
41-50,State-gov,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
51-60,Private,7.0,Married-civ-spouse,Other-service,Wife,Black,Female,0.0,40.0,United-States,1
31-40,Private,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,35.0,United-States,0
61-70,Private,10.0,Widowed,Other-service,Not-in-family,White,Female,0.0,40.0,United-States,0
25-30,Private,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,40.0,United-States,0
41-50,Self-emp-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,-2415.0,45.0,United-States,1
25-30,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,25.0,United-States,0
18-24,Private,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,40.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,45.0,United-States,0
0-17,Private,7.0,Never-married,Sales,Own-child,Black,Female,0.0,30.0,United-States,0
31-40,Private,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,60.0,United-States,1
31-40,Private,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,40.0,United-States,1
51-60,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,40.0,United-States,1
18-24,Private,9.0,Married-spouse-absent,Exec-managerial,Other-relative,White,Female,0.0,60.0,United-States,0
31-40,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,-1977.0,70.0,United-States,1
31-40,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,40.0,United-States,0
25-30,Private,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,35.0,United-States,0
18-24,Private,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,40.0,United-States,0
61-70,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,40.0,United-States,1
