age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital,hours-per-week,region,income
51-60,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,40,United-States,>50K
41-50,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,50,United-States,>50K
51-60,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,40,United-States,>50K
31-40,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,43,United-States,<=50K
41-50,Local-gov,5,Separated,Other-service,Unmarried,Black,Female,0,40,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,40,United-States,<=50K
18-24,Private,10,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,35,United-States,<=50K
51-60,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,0,40,United-States,<=50K
25-30,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,40,United-States,>50K
41-50,Private,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,37,,>50K
41-50,Private,9,Never-married,Craft-repair,Own-child,Black,Female,0,35,United-States,<=50K
41-50,Private,9,Divorced,Other-service,Not-in-family,White,Male,0,32,United-States,<=50K
25-30,Private,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
61-70,State-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,40,United-States,<=50K
41-50,Private,11,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,38,United-States,>50K
31-40,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,35,United-States,>50K
25-30,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,52,United-States,>50K
31-40,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,40,United-States,<=50K
31-40,Local-gov,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,45,United-States,<=50K
31-40,Federal-gov,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,-1848,55,United-States,>50K
51-60,State-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,38,United-States,<=50K
51-60,Self-emp-not-inc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,20,Mexico,<=50K
18-24,Private,9,Never-married,Sales,Other-relative,Black,Female,0,25,Middle America,<=50K
31-40,State-gov,13,Never-married,Adm-clerical,Not-in-family,White,Female,4101,40,United-States,<=50K
18-24,Private,11,Never-married,Tech-support,Not-in-family,White,Male,0,40,United-States,<=50K
25-30,Private,9,Separated,Craft-repair,Unmarried,White,Male,0,35,United-States,<=50K
18-24,Private,10,Never-married,Priv-house-serv,Not-in-family,White,Female,0,6,United-States,<=50K
31-40,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,40,United-States,<=50K
41-50,Private,13,Widowed,Craft-repair,Unmarried,Black,Female,6497,40,United-States,<=50K
18-24,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,15,United-States,<=50K
51-60,Private,12,Divorced,Adm-clerical,Not-in-family,White,Male,-1876,40,United-States,<=50K
25-30,Self-emp-not-inc,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,40,United-States,<=50K
41-50,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50K
18-24,Private,11,Married-civ-spouse,Craft-repair,Wife,White,Female,0,40,United-States,<=50K
51-60,Private,5,Separated,Other-service,Not-in-family,Black,Female,0,30,United-States,<=50K
31-40,Private,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,45,United-States,>50K
31-40,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,40,United-States,>50K
41-50,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,65,United-States,<=50K
31-40,Federal-gov,10,Never-married,Adm-clerical,Unmarried,White,Female,0,40,United-States,<=50K
51-60,Private,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7298,40,South Asia,>50K
31-40,Private,15,Never-married,Exec-managerial,Not-in-family,White,Male,27828,50,United-States,>50K
61-70,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,20,United-States,<=50K
31-40,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,0,50,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,45,United-States,<=50K
41-50,Private,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,8,United-States,<=50K
25-30,Private,13,Divorced,Craft-repair,Not-in-family,White,Male,0,40,United-States,<=50K
18-24,Private,10,Never-married,Adm-clerical,Own-child,White,Male,0,50,United-States,<=50K
41-50,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,60,United-States,>50K
31-40,Federal-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-2051,40,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-1902,45,United-States,>50K
31-40,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,50,United-States,<=50K
31-40,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,West Europe,>50K
31-40,Private,9,Never-married,Transport-moving,Own-child,White,Male,0,40,United-States,<=50K
41-50,Private,11,Never-married,Other-service,Not-in-family,White,Male,0,45,United-States,<=50K
18-24,Private,10,Never-married,Sales,Own-child,White,Female,0,15,United-States,<=50K
61-70,Private,4,Divorced,Craft-repair,Own-child,White,Male,0,40,United-States,<=50K
18-24,Private,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,45,United-States,<=50K
31-40,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,<=50K
18-24,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States,<=50K
25-30,Private,13,Never-married,Tech-support,Own-child,White,Female,0,35,United-States,<=50K
51-60,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,40,United-States,>50K
18-24,Private,7,Never-married,Sales,Own-child,Black,Male,0,8,United-States,<=50K
18-24,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,20,United-States,<=50K
18-24,Private,10,Never-married,Sales,Own-child,White,Female,0,4,United-States,<=50K
18-24,Private,10,Never-married,Other-service,Other-relative,White,Female,0,40,United-States,<=50K
51-60,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
51-60,State-gov,9,Married-civ-spouse,Tech-support,Wife,White,Female,-1887,40,United-States,>50K
0-17,Private,7,Never-married,Other-service,Own-child,White,Male,-1721,15,United-States,<=50K
51-60,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,>50K
51-60,Federal-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,57,United-States,>50K
31-40,Private,3,Married-civ-spouse,Other-service,Husband,White,Male,0,40,Mexico,<=50K
18-24,Private,9,Never-married,Other-service,Own-child,White,Male,0,30,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,40,United-States,>50K
31-40,Private,9,Divorced,Transport-moving,Unmarried,White,Male,0,40,United-States,<=50K
31-40,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,Mexico,<=50K
18-24,Private,9,Never-married,Other-service,Own-child,White,Female,0,20,United-States,<=50K
41-50,Private,12,Married-civ-spouse,Sales,Husband,White,Male,0,45,United-States,<=50K
61-70,Private,13,Divorced,Other-service,Not-in-family,White,Female,0,10,United-States,<=50K
41-50,Private,7,Never-married,Transport-moving,Own-child,White,Male,0,30,United-States,<=50K
41-50,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,45,United-States,>50K
41-50,Federal-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States,<=50K
25-30,Private,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,40,Middle America,<=50K
71+,Private,13,Widowed,Sales,Not-in-family,White,Male,0,50,United-States,>50K
31-40,Private,13,Never-married,Prof-specialty,Own-child,White,Male,0,40,United-States,<=50K
25-30,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,30,United-States,<=50K
31-40,Federal-gov,13,Never-married,Exec-managerial,Own-child,White,Female,0,40,Middle America,<=50K
51-60,Local-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,41,United-States,>50K
31-40,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,>50K
41-50,Private,14,Widowed,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,0,40,East Asia,<=50K
31-40,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,40,United-States,>50K
41-50,Private,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,37,United-States,<=50K
18-24,Private,10,Never-married,Sales,Own-child,White,Female,0,15,United-States,<=50K
31-40,Private,9,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,50,United-States,<=50K
61-70,Local-gov,8,Widowed,Exec-managerial,Not-in-family,White,Male,2009,44,United-States,<=50K
18-24,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,40,United-States,<=50K
18-24,Private,9,Never-married,Transport-moving,Own-child,Black,Male,0,40,United-States,<=50K
18-24,Private,10,Never-married,Other-service,Own-child,White,Female,0,40,United-States,<=50K
25-30,Private,5,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,40,United-States,<=50K
25-30,Private,9,Married-civ-spouse,Sales,Husband,White,Male,2885,40,United-States,<=50K
18-24,Private,10,Never-married,Sales,Own-child,White,Female,0,20,United-States,<=50K
51-60,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,<=50K
51-60,Private,9,Divorced,Sales,Unmarried,White,Female,0,43,United-States,<=50K
51-60,Private,9,Divorced,Sales,Not-in-family,White,Female,0,26,United-States,<=50K
51-60,Self-emp-not-inc,7,Widowed,Other-service,Unmarried,White,Female,0,50,United-States,<=50K
51-60,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50K
41-50,Federal-gov,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,40,United-States,<=50K
41-50,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,60,United-States,<=50K
31-40,Private,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,40,Southeast Asia,>50K
41-50,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,40,United-States,>50K
31-40,Private,10,Never-married,Sales,Unmarried,Black,Female,0,45,United-States,<=50K
25-30,Private,13,Never-married,Tech-support,Not-in-family,White,Female,4787,45,United-States,>50K
41-50,Private,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,55,West Asia,>50K
41-50,Local-gov,11,Married-civ-spouse,Transport-moving,Husband,White,Male,4386,40,United-States,>50K
61-70,Private,9,Married-civ-spouse,Sales,Husband,Black,Male,0,40,United-States,<=50K
41-50,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,38,United-States,<=50K
41-50,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,45,United-States,>50K
31-40,Private,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,45,Mexico,<=50K
25-30,Private,5,Never-married,Machine-op-inspct,Unmarried,Other,Male,0,40,Mexico,<=50K
18-24,Private,10,Never-married,Transport-moving,Not-in-family,White,Male,0,60,United-States,<=50K
25-30,Private,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,45,United-States,<=50K
41-50,Local-gov,10,Married-civ-spouse,Other-service,Husband,White,Male,-1485,40,United-States,>50K
25-30,Private,12,Never-married,Sales,Own-child,White,Male,0,20,United-States,<=50K
51-60,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States,>50K
25-30,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,40,United-States,<=50K
31-40,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
61-70,Private,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,15,United-States,<=50K
71+,Self-emp-inc,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,10,United-States,<=50K
25-30,Private,10,Never-married,Prof-specialty,Not-in-family,Black,Female,3325,50,United-States,<=50K
41-50,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,70,United-States,<=50K
18-24,Private,1,Never-married,Other-service,Own-child,White,Female,0,15,United-States,<=50K
61-70,Private,9,Widowed,Sales,Not-in-family,White,Female,0,16,United-States,<=50K
51-60,Self-emp-inc,10,Married-civ-spouse,Sales,Wife,White,Female,0,60,Canada,>50K
31-40,Private,7,Divorced,Handlers-cleaners,Other-relative,Black,Male,-1721,40,United-States,<=50K
31-40,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,40,United-States,>50K
18-24,Private,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,40,United-States,<=50K
0-17,Private,7,Never-married,Transport-moving,Own-child,White,Male,0,20,United-States,<=50K
18-24,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,40,United-States,<=50K
18-24,Private,10,Never-married,Sales,Other-relative,White,Male,1055,20,United-States,<=50K
25-30,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
41-50,Private,4,Widowed,Other-service,Unmarried,White,Female,0,21,United-States,<=50K
41-50,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,40,Central Europe,<=50K
61-70,Private,9,Widowed,Other-service,Unmarried,White,Female,0,40,United-States,<=50K
41-50,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,45,United-States,>50K
18-24,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,30,United-States,<=50K
18-24,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,15,United-States,<=50K
41-50,Private,7,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,36,United-States,<=50K
25-30,Private,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,-1887,40,United-States,>50K
18-24,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,25,United-States,<=50K
31-40,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,>50K
41-50,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,7688,40,United-States,>50K
41-50,Private,9,Never-married,Other-service,Not-in-family,Black,Male,0,40,United-States,<=50K
25-30,Private,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,30,United-States,<=50K
18-24,Private,7,Never-married,Other-service,Own-child,White,Female,0,20,United-States,<=50K
31-40,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,0,20,United-States,<=50K
18-24,Private,10,Never-married,Other-service,Not-in-family,White,Male,0,40,United-States,<=50K
18-24,Private,10,Never-married,Farming-fishing,Own-child,White,Male,0,40,United-States,<=50K
41-50,State-gov,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,40,United-States,<=50K
25-30,Local-gov,11,Never-married,Protective-serv,Own-child,White,Male,0,30,United-States,<=50K
18-24,Private,9,Separated,Adm-clerical,Unmarried,White,Female,0,30,United-States,<=50K
41-50,Self-emp-not-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50K
31-40,Local-gov,9,Divorced,Other-service,Unmarried,White,Female,0,20,United-States,<=50K
18-24,Local-gov,10,Never-married,Other-service,Not-in-family,White,Female,-2001,40,United-States,<=50K
51-60,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
41-50,Self-emp-not-inc,9,Never-married,Farming-fishing,Own-child,White,Male,0,85,United-States,<=50K
51-60,Private,5,Married-spouse-absent,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,30,East Asia,<=50K
31-40,Private,10,Divorced,Craft-repair,Unmarried,White,Male,0,40,United-States,<=50K
51-60,Self-emp-not-inc,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,27828,40,Southeast Asia,>50K
31-40,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,60,United-States,>50K
51-60,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,52,United-States,>50K
51-60,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50K
31-40,Private,6,Separated,Transport-moving,Own-child,White,Male,0,35,United-States,<=50K
51-60,Private,9,Separated,Craft-repair,Not-in-family,White,Male,0,40,United-States,<=50K
0-17,Private,6,Never-married,Other-service,Own-child,White,Male,0,15,United-States,<=50K
41-50,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,35,United-States,<=50K
18-24,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,45,United-States,<=50K
61-70,Self-emp-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,9,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,40,United-States,<=50K
18-24,Private,10,Never-married,Farming-fishing,Own-child,White,Male,0,66,United-States,<=50K
31-40,Local-gov,9,Never-married,Prof-specialty,Unmarried,Black,Female,0,35,United-States,<=50K
25-30,Local-gov,9,Never-married,Protective-serv,Unmarried,White,Male,0,45,United-States,<=50K
51-60,Private,10,Widowed,Tech-support,Not-in-family,White,Female,0,16,United-States,<=50K
51-60,Self-emp-not-inc,11,Married-spouse-absent,Sales,Not-in-family,White,Male,0,46,United-States,<=50K
18-24,Private,9,Never-married,Other-service,Own-child,White,Female,0,20,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,46,United-States,>50K
41-50,Private,11,Never-married,Other-service,Not-in-family,White,Female,0,55,United-States,<=50K
61-70,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50K
31-40,Private,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5013,60,United-States,<=50K
18-24,Private,9,Never-married,Sales,Not-in-family,White,Female,0,35,United-States,<=50K
51-60,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,Central Europe,>50K
